transaction_id,customer_id,merchant_id,timestamp,amount,currency,country,city,device_id,payment_method,is_online,transaction_type
TX_2026_00010684,ID_C00496,M0121,2026-01-20 17:06:26,36.95,EUR,Spain,Madrid,DEV_CUST_00496_1,Contactless Card,False,Card Payment
TX_2026_00010685,ID_C00498,M0130,2026-01-20 06:49:19,42.96,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00498_1,Digital Wallet,True,Online Payment
TX_2026_00010686,ID_C00499,M0176,2026-01-20 08:56:40,38.34,EUR,United Kingdom,London,DEV_CUST_00499_1,Contactless Card,False,Card Payment
TX_2026_00010687,ID_C00499,M0102,2026-01-20 17:04:59,199.64,EUR,Spain,Madrid,DEV_CUST_00499_1,Contactless Card,False,Card Payment
TX_2026_00010688,ID_C00499,M0081,2026-01-20 12:47:39,130.83,EUR,Spain,Gijón,DEV_CUST_00499_1,Contactless Card,False,Card Payment
TX_2026_00010689,ID_C00500,M0081,2026-01-20 17:22:31,76.91,EUR,Spain,Gijón,DEV_CUST_00500_1,Chip & PIN,False,Card Payment
TX_2026_00010690,ID_C00001,M0100,2026-01-21 13:55:48,53.03,EUR,Spain,Gijón,DEV_CUST_00001_1,Contactless Card,False,Card Payment
TX_2026_00010691,ID_C00001,M0033,2026-01-21 19:51:38,25.5,EUR,Spain,Barcelona,DEV_CUST_00001_2,Online Card,True,Online Payment
TX_2026_00010692,ID_C00004,M0073,2026-01-21 17:36:31,126.92,EUR,Spain,Málaga,DEV_CUST_00004_1,Contactless Card,False,Card Payment
TX_2026_00010693,ID_C00005,M0223,2026-01-21 15:46:12,30.23,EUR,Spain,Valencia,DEV_CUST_00005_2,Chip & PIN,False,Card Payment
TX_2026_00010694,ID_C00005,M0163,2026-01-21 16:31:03,170.02,EUR,Spain,Seville,DEV_CUST_00005_2,Online Card,True,Online Payment
TX_2026_00010695,ID_C00007,M0148,2026-01-21 18:19:53,37.1,EUR,Spain,Gijón,DEV_CUST_00007_1,Contactless Card,False,Card Payment
TX_2026_00010696,ID_C00008,M0200,2026-01-21 07:10:28,68.75,EUR,Spain,Madrid,DEV_CUST_00008_1,Contactless Card,False,Card Payment
TX_2026_00010697,ID_C00011,M0242,2026-01-21 09:48:29,35.41,EUR,Spain,Madrid,DEV_CUST_00011_1,Cash Withdrawal,False,Card Payment
TX_2026_00010698,ID_C00012,M0224,2026-01-21 09:01:07,58.92,EUR,Spain,Palma,DEV_CUST_00012_1,Contactless Card,False,Card Payment
TX_2026_00010699,ID_C00012,M0028,2026-01-21 09:56:10,67.97,EUR,Spain,Seville,DEV_CUST_00012_1,Contactless Card,False,Card Payment
TX_2026_00010700,ID_C00013,M0238,2026-01-21 20:35:13,23.3,EUR,Spain,Seville,DEV_CUST_00013_1,Online Card,True,Online Payment
TX_2026_00010701,ID_C00013,M0152,2026-01-21 10:35:38,30.39,EUR,United Arab Emirates,Dubai,DEV_CUST_00013_1,Contactless Card,False,Card Payment
TX_2026_00010702,ID_C00015,M0037,2026-01-21 18:09:42,94.4,EUR,Spain,Valencia,DEV_CUST_00015_2,Chip & PIN,False,Card Payment
TX_2026_00010703,ID_C00015,M0126,2026-01-21 10:59:36,178.8,EUR,Spain,Zaragoza,DEV_CUST_00015_1,Contactless Card,False,Card Payment
TX_2026_00010704,ID_C00016,M0231,2026-01-21 10:30:11,21.16,EUR,Spain,Madrid,DEV_CUST_00016_3,Contactless Card,False,Card Payment
TX_2026_00010705,ID_C00016,M0047,2026-01-21 19:23:13,36.89,EUR,Spain,Valladolid,DEV_CUST_00016_3,Online Card,True,Online Payment
TX_2026_00010706,ID_C00018,M0221,2026-01-21 22:46:59,40.95,EUR,United Kingdom,London,DEV_CUST_00018_2,Chip & PIN,False,Card Payment
TX_2026_00010707,ID_C00018,M0202,2026-01-21 15:55:31,51.04,EUR,Spain,Madrid,DEV_CUST_00018_4,Chip & PIN,False,Card Payment
TX_2026_00010708,ID_C00018,M0227,2026-01-21 12:14:15,33.71,EUR,Spain,Córdoba,DEV_CUST_00018_3,Online Card,True,Online Payment
TX_2026_00010709,ID_C00020,M0138,2026-01-21 18:10:09,29.9,EUR,Spain,Bilbao,DEV_CUST_00020_2,Contactless Card,False,Card Payment
TX_2026_00010710,ID_C00022,M0154,2026-01-21 11:28:11,16.29,EUR,Spain,Madrid,DEV_CUST_00022_3,Online Card,True,Online Payment
TX_2026_00010711,ID_C00023,M0124,2026-01-21 23:19:39,39.36,EUR,Spain,Barcelona,DEV_CUST_00023_2,Contactless Card,False,Card Payment
TX_2026_00010712,ID_C00025,M0172,2026-01-21 13:09:14,29.8,EUR,Spain,Barcelona,DEV_CUST_00025_1,Chip & PIN,False,Card Payment
TX_2026_00010713,ID_C00027,M0101,2026-01-21 17:38:48,44.35,EUR,Spain,Madrid,DEV_CUST_00027_1,Contactless Card,False,Card Payment
TX_2026_00010714,ID_C00027,M0203,2026-01-21 20:08:49,50.53,EUR,Spain,Málaga,DEV_CUST_00027_3,Contactless Card,False,Card Payment
TX_2026_00010715,ID_C00028,M0019,2026-01-21 19:00:34,39.21,EUR,Spain,Madrid,DEV_CUST_00028_2,Online Card,True,Online Payment
TX_2026_00010716,ID_C00028,M0190,2026-01-21 18:15:03,113.58,EUR,Spain,Gijón,DEV_CUST_00028_2,Cash Withdrawal,False,Card Payment
TX_2026_00010717,ID_C00029,M0064,2026-01-21 07:35:55,16.4,EUR,Spain,Madrid,DEV_CUST_00029_1,Online Card,True,Online Payment
TX_2026_00010718,ID_C00031,M0015,2026-01-21 14:53:09,30.59,EUR,Spain,Alicante,DEV_CUST_00031_3,Online Card,True,Online Payment
TX_2026_00010719,ID_C00031,M0164,2026-01-21 21:43:14,36.07,EUR,Spain,Bilbao,DEV_CUST_00031_3,Contactless Card,False,Card Payment
TX_2026_00010720,ID_C00032,M0133,2026-01-21 19:55:30,25.03,EUR,Germany,Berlin,DEV_CUST_00032_1,Contactless Card,False,Card Payment
TX_2026_00010721,ID_C00033,M0029,2026-01-21 00:06:07,25.64,EUR,Spain,Valencia,DEV_CUST_00033_1,Contactless Card,False,Card Payment
TX_2026_00010722,ID_C00033,M0090,2026-01-21 18:37:34,36.66,EUR,Spain,Madrid,DEV_CUST_00033_2,Contactless Card,False,Card Payment
TX_2026_00010723,ID_C00033,M0079,2026-01-21 16:01:29,22.55,EUR,Spain,Alicante,DEV_CUST_00033_1,Contactless Card,False,Card Payment
TX_2026_00010724,ID_C00034,M0131,2026-01-21 11:31:31,62.69,EUR,Spain,Bilbao,DEV_CUST_00034_4,Digital Wallet,True,Online Payment
TX_2026_00010725,ID_C00034,M0094,2026-01-21 06:01:11,33.68,EUR,Spain,Madrid,DEV_CUST_00034_5,Online Card,True,Online Payment
TX_2026_00010726,ID_C00034,M0090,2026-01-21 09:45:35,71.95,EUR,Spain,Madrid,DEV_CUST_00034_5,Online Card,True,Online Payment
TX_2026_00010727,ID_C00034,M0028,2026-01-21 16:39:16,119.14,EUR,Spain,Seville,DEV_CUST_00034_4,Bank Transfer,True,Online Payment
TX_2026_00010728,ID_C00035,M0052,2026-01-21 06:36:16,48.55,EUR,Spain,Madrid,DEV_CUST_00035_1,Contactless Card,False,Card Payment
TX_2026_00010729,ID_C00035,M0176,2026-01-21 23:06:40,33.2,EUR,United Kingdom,London,DEV_CUST_00035_1,Digital Wallet,True,Online Payment
TX_2026_00010730,ID_C00037,M0075,2026-01-21 10:43:28,51.31,EUR,Spain,Barcelona,DEV_CUST_00037_2,Online Card,True,Online Payment
TX_2026_00010731,ID_C00037,M0066,2026-01-21 21:18:30,45.94,EUR,Spain,Murcia,DEV_CUST_00037_1,Online Card,True,Online Payment
TX_2026_00010732,ID_C00037,M0183,2026-01-21 09:42:11,48.29,EUR,Spain,Murcia,DEV_CUST_00037_1,Contactless Card,False,Card Payment
TX_2026_00010733,ID_C00039,M0187,2026-01-21 10:55:40,58.48,EUR,Spain,Palma,DEV_CUST_00039_1,Chip & PIN,False,Card Payment
TX_2026_00010734,ID_C00039,M0143,2026-01-21 10:00:33,18.47,EUR,Spain,Málaga,DEV_CUST_00039_1,Bank Transfer,True,Online Payment
TX_2026_00010735,ID_C00042,M0178,2026-01-21 16:39:30,17.04,EUR,Spain,Gijón,DEV_CUST_00042_1,Chip & PIN,False,Card Payment
TX_2026_00010736,ID_C00042,M0199,2026-01-21 13:18:38,39.4,EUR,Spain,Murcia,DEV_CUST_00042_2,Online Card,True,Online Payment
TX_2026_00010737,ID_C00045,M0182,2026-01-21 07:01:03,119.94,EUR,Spain,Alicante,DEV_CUST_00045_1,Contactless Card,False,Card Payment
TX_2026_00010738,ID_C00046,M0208,2026-01-21 12:09:31,31.95,EUR,Spain,Zaragoza,DEV_CUST_00046_1,Online Card,True,Online Payment
TX_2026_00010739,ID_C00047,M0198,2026-01-21 11:03:09,34.7,EUR,Spain,Palma,DEV_CUST_00047_1,Digital Wallet,True,Online Payment
TX_2026_00010740,ID_C00049,M0214,2026-01-21 05:08:48,49.76,EUR,Spain,Barcelona,DEV_CUST_00049_1,Contactless Card,False,Card Payment
TX_2026_00010741,ID_C00049,M0201,2026-01-21 19:56:30,66.81,EUR,Spain,Zaragoza,DEV_CUST_00049_1,Chip & PIN,False,Card Payment
TX_2026_00010742,ID_C00051,M0114,2026-01-21 07:33:08,42.93,EUR,Spain,Madrid,DEV_CUST_00051_5,Online Card,True,Online Payment
TX_2026_00010743,ID_C00053,M0091,2026-01-21 06:49:16,52.43,EUR,Spain,Madrid,DEV_CUST_00053_1,Online Card,True,Online Payment
TX_2026_00010744,ID_C00053,M0196,2026-01-21 21:44:28,43.95,EUR,Spain,Madrid,DEV_CUST_00053_2,Cash Withdrawal,False,Card Payment
TX_2026_00010745,ID_C00055,M0227,2026-01-21 07:11:03,72.13,EUR,Spain,Córdoba,DEV_CUST_00055_1,Online Card,True,Online Payment
TX_2026_00010746,ID_C00056,M0130,2026-01-21 09:49:05,24.98,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00056_2,Contactless Card,False,Card Payment
TX_2026_00010747,ID_C00056,M0240,2026-01-21 09:20:24,35.95,EUR,Spain,Seville,DEV_CUST_00056_2,Contactless Card,False,Card Payment
TX_2026_00010748,ID_C00057,M0029,2026-01-21 06:37:09,31.4,EUR,Spain,Valencia,DEV_CUST_00057_2,Chip & PIN,False,Card Payment
TX_2026_00010749,ID_C00057,M0204,2026-01-21 15:08:27,12.75,EUR,Spain,Barcelona,DEV_CUST_00057_1,Chip & PIN,False,Card Payment
TX_2026_00010750,ID_C00057,M0029,2026-01-21 04:03:50,27.26,EUR,Spain,Valencia,DEV_CUST_00057_2,Online Card,True,Online Payment
TX_2026_00010751,ID_C00057,M0032,2026-01-21 10:41:23,19.7,EUR,Spain,Valencia,DEV_CUST_00057_1,Online Card,True,Online Payment
TX_2026_00010752,ID_C00057,M0046,2026-01-21 19:07:02,3.45,EUR,Spain,Valladolid,DEV_CUST_00057_2,Digital Wallet,True,Online Payment
TX_2026_00010753,ID_C00058,M0086,2026-01-21 14:32:20,19.09,EUR,Spain,Madrid,DEV_CUST_00058_3,Online Card,True,Online Payment
TX_2026_00010754,ID_C00059,M0241,2026-01-21 20:29:40,27.09,EUR,Spain,Madrid,DEV_CUST_00059_1,Online Card,True,Online Payment
TX_2026_00010755,ID_C00060,M0077,2026-01-21 19:54:43,23.56,EUR,Spain,Córdoba,DEV_CUST_00060_1,Online Card,True,Online Payment
TX_2026_00010756,ID_C00061,M0111,2026-01-21 16:10:02,70.93,EUR,Spain,Valladolid,DEV_CUST_00061_3,Contactless Card,False,Card Payment
TX_2026_00010757,ID_C00061,M0210,2026-01-21 13:04:14,68.2,EUR,Spain,Madrid,DEV_CUST_00061_2,Digital Wallet,True,Online Payment
TX_2026_00010758,ID_C00061,M0027,2026-01-21 15:50:12,61.25,EUR,Spain,Madrid,DEV_CUST_00061_1,Contactless Card,False,Card Payment
TX_2026_00010759,ID_C00062,M0169,2026-01-21 20:55:23,83.71,EUR,Spain,Seville,DEV_CUST_00062_1,Online Card,True,Online Payment
TX_2026_00010760,ID_C00062,M0198,2026-01-21 11:53:51,93.66,EUR,Spain,Palma,DEV_CUST_00062_1,Chip & PIN,False,Card Payment
TX_2026_00010761,ID_C00065,M0238,2026-01-21 12:41:06,19.13,EUR,Spain,Seville,DEV_CUST_00065_1,Contactless Card,False,Card Payment
TX_2026_00010762,ID_C00066,M0160,2026-01-21 22:16:28,10.79,EUR,Spain,Málaga,DEV_CUST_00066_1,Bank Transfer,True,Online Payment
TX_2026_00010763,ID_C00066,M0141,2026-01-21 13:34:28,6.18,EUR,Spain,Valladolid,DEV_CUST_00066_1,Online Card,True,Online Payment
TX_2026_00010764,ID_C00068,M0220,2026-01-21 20:30:59,36.89,EUR,Spain,Madrid,DEV_CUST_00068_1,Contactless Card,False,Card Payment
TX_2026_00010765,ID_C00068,M0209,2026-01-21 15:04:36,23.42,EUR,Spain,Barcelona,DEV_CUST_00068_1,Contactless Card,False,Card Payment
TX_2026_00010766,ID_C00068,M0026,2026-01-21 08:16:58,32.87,EUR,Spain,Málaga,DEV_CUST_00068_1,Cash Withdrawal,False,Card Payment
TX_2026_00010767,ID_C00068,M0104,2026-01-21 06:27:12,30.77,EUR,France,Paris,DEV_CUST_00068_1,Chip & PIN,False,Card Payment
TX_2026_00010768,ID_C00070,M0142,2026-01-21 18:46:49,100.74,EUR,Spain,Palma,DEV_CUST_00070_1,Online Card,True,Online Payment
TX_2026_00010769,ID_C00072,M0124,2026-01-21 15:13:15,36.06,EUR,Spain,Barcelona,DEV_UNKNOWN_9978,Contactless Card,False,Card Payment
TX_2026_00010770,ID_C00073,M0239,2026-01-21 09:16:12,69.73,EUR,Spain,Málaga,DEV_CUST_00073_1,Contactless Card,False,Card Payment
TX_2026_00010771,ID_C00073,M0011,2026-01-21 14:20:50,34.06,EUR,United States,Miami,DEV_CUST_00073_2,Contactless Card,False,Card Payment
TX_2026_00010772,ID_C00075,M0016,2026-01-21 03:31:25,126.24,EUR,Spain,Madrid,DEV_CUST_00075_1,Chip & PIN,False,Card Payment
TX_2026_00010773,ID_C00075,M0145,2026-01-21 01:04:42,18.08,EUR,Spain,Madrid,DEV_CUST_00075_1,Digital Wallet,True,Online Payment
TX_2026_00010774,ID_C00076,M0200,2026-01-21 10:04:50,32.3,EUR,Spain,Madrid,DEV_CUST_00076_1,Online Card,True,Online Payment
TX_2026_00010775,ID_C00076,M0009,2026-01-21 15:39:40,24.33,EUR,Spain,Madrid,DEV_CUST_00076_1,Online Card,True,Online Payment
TX_2026_00010776,ID_C00077,M0168,2026-01-21 21:41:20,28.48,EUR,Spain,Barcelona,DEV_CUST_00077_1,Online Card,True,Online Payment
TX_2026_00010777,ID_C00077,M0096,2026-01-21 17:41:41,35.02,EUR,Spain,Palma,DEV_CUST_00077_1,Contactless Card,False,Card Payment
TX_2026_00010778,ID_C00078,M0173,2026-01-21 21:38:08,53.45,EUR,Spain,Madrid,DEV_CUST_00078_3,Chip & PIN,False,Card Payment
TX_2026_00010779,ID_C00078,M0215,2026-01-21 10:29:32,23.44,EUR,Spain,Zaragoza,DEV_CUST_00078_1,Chip & PIN,False,Card Payment
TX_2026_00010780,ID_C00078,M0171,2026-01-21 18:42:14,20.82,EUR,Spain,Málaga,DEV_CUST_00078_3,Chip & PIN,False,Card Payment
TX_2026_00010781,ID_C00081,M0181,2026-01-21 13:38:48,31.34,EUR,Spain,Vigo,DEV_CUST_00081_2,Bank Transfer,True,Online Payment
TX_2026_00010782,ID_C00082,M0239,2026-01-21 15:04:26,25.96,EUR,Spain,Málaga,DEV_CUST_00082_2,Online Card,True,Online Payment
TX_2026_00010783,ID_C00082,M0116,2026-01-21 11:34:55,14.84,EUR,Spain,Zaragoza,DEV_CUST_00082_2,Chip & PIN,False,Card Payment
TX_2026_00010784,ID_C00083,M0093,2026-01-21 18:37:36,12.48,EUR,Spain,Murcia,DEV_CUST_00083_1,Chip & PIN,False,Card Payment
TX_2026_00010785,ID_C00084,M0207,2026-01-21 16:00:42,74.09,EUR,Spain,Bilbao,DEV_CUST_00084_2,Online Card,True,Online Payment
TX_2026_00010786,ID_C00084,M0204,2026-01-21 06:59:14,72.4,EUR,Spain,Barcelona,DEV_CUST_00084_1,Contactless Card,False,Card Payment
TX_2026_00010787,ID_C00084,M0240,2026-01-21 07:39:52,63.26,EUR,Spain,Seville,DEV_CUST_00084_2,Chip & PIN,False,Card Payment
TX_2026_00010788,ID_C00084,M0159,2026-01-21 09:00:00,33.27,EUR,Spain,Bilbao,DEV_CUST_00084_1,Chip & PIN,False,Card Payment
TX_2026_00010789,ID_C00085,M0059,2026-01-21 06:18:46,13.09,EUR,Spain,Valencia,DEV_CUST_00085_2,Digital Wallet,True,Online Payment
TX_2026_00010790,ID_C00086,M0147,2026-01-21 18:23:18,32.8,EUR,Spain,Madrid,DEV_CUST_00086_2,Chip & PIN,False,Card Payment
TX_2026_00010791,ID_C00087,M0171,2026-01-21 15:44:48,34.37,EUR,Spain,Málaga,DEV_CUST_00087_1,Online Card,True,Online Payment
TX_2026_00010792,ID_C00088,M0136,2026-01-21 06:57:30,35.06,EUR,Spain,Barcelona,DEV_CUST_00088_1,Contactless Card,False,Card Payment
TX_2026_00010793,ID_C00088,M0051,2026-01-21 13:33:41,22.48,EUR,Spain,Madrid,DEV_CUST_00088_1,Contactless Card,False,Card Payment
TX_2026_00010794,ID_C00089,M0068,2026-01-21 22:09:42,17.07,EUR,Spain,Valencia,DEV_CUST_00089_1,Online Card,True,Online Payment
TX_2026_00010795,ID_C00090,M0220,2026-01-21 15:29:36,46.45,EUR,Spain,Madrid,DEV_CUST_00090_1,Online Card,True,Online Payment
TX_2026_00010796,ID_C00091,M0136,2026-01-21 10:18:35,67.92,EUR,Spain,Barcelona,DEV_CUST_00091_1,Digital Wallet,True,Online Payment
TX_2026_00010797,ID_C00092,M0194,2026-01-21 19:06:07,65.3,EUR,Spain,Córdoba,DEV_CUST_00092_2,Contactless Card,False,Card Payment
TX_2026_00010798,ID_C00095,M0004,2026-01-21 19:29:14,38.54,EUR,Spain,Madrid,DEV_CUST_00095_2,Chip & PIN,False,Card Payment
TX_2026_00010799,ID_C00095,M0069,2026-01-21 10:32:37,47.33,EUR,Spain,Gijón,DEV_CUST_00095_2,Online Card,True,Online Payment
TX_2026_00010800,ID_C00096,M0165,2026-01-21 03:51:33,19.02,EUR,Spain,Palma,DEV_CUST_00096_1,Online Card,True,Online Payment
TX_2026_00010801,ID_C00097,M0042,2026-01-21 22:41:24,37.03,EUR,Spain,Madrid,DEV_CUST_00097_2,Bank Transfer,True,Online Payment
TX_2026_00010802,ID_C00098,M0116,2026-01-21 22:23:28,14.64,EUR,Spain,Zaragoza,DEV_CUST_00098_5,Digital Wallet,True,Online Payment
TX_2026_00010803,ID_C00099,M0190,2026-01-21 16:27:30,68.89,EUR,Spain,Gijón,DEV_CUST_00099_1,Digital Wallet,True,Online Payment
TX_2026_00010804,ID_C00099,M0206,2026-01-21 15:26:02,13.95,EUR,Spain,Bilbao,DEV_CUST_00099_2,Chip & PIN,False,Card Payment
TX_2026_00010805,ID_C00101,M0086,2026-01-21 19:22:39,73.49,EUR,Spain,Madrid,DEV_CUST_00101_1,Contactless Card,False,Card Payment
TX_2026_00010806,ID_C00101,M0202,2026-01-21 09:47:45,48.35,EUR,Spain,Madrid,DEV_CUST_00101_1,Contactless Card,False,Card Payment
TX_2026_00010807,ID_C00102,M0089,2026-01-21 09:31:39,142.56,EUR,Spain,Zaragoza,DEV_CUST_00102_1,Contactless Card,False,Card Payment
TX_2026_00010808,ID_C00103,M0037,2026-01-21 19:50:03,21.17,EUR,Spain,Valencia,DEV_CUST_00103_5,Online Card,True,Online Payment
TX_2026_00010809,ID_C00103,M0216,2026-01-21 19:59:00,111.49,EUR,Spain,Murcia,DEV_CUST_00103_2,Contactless Card,False,Card Payment
TX_2026_00010810,ID_C00103,M0001,2026-01-21 09:01:59,50.81,EUR,Spain,Alicante,DEV_CUST_00103_4,Online Card,True,Online Payment
TX_2026_00010811,ID_C00105,M0135,2026-01-21 17:52:00,32.5,EUR,Spain,Barcelona,DEV_CUST_00105_2,Online Card,True,Online Payment
TX_2026_00010812,ID_C00106,M0191,2026-01-21 21:38:55,47.28,EUR,Spain,Vigo,DEV_CUST_00106_1,Online Card,True,Online Payment
TX_2026_00010813,ID_C00107,M0034,2026-01-21 11:40:09,33.17,EUR,Spain,Barcelona,DEV_CUST_00107_2,Contactless Card,False,Card Payment
TX_2026_00010814,ID_C00108,M0151,2026-01-21 07:08:54,91.75,EUR,Spain,Barcelona,DEV_CUST_00108_1,Bank Transfer,True,Online Payment
TX_2026_00010815,ID_C00108,M0068,2026-01-21 13:54:25,17.05,EUR,Spain,Valencia,DEV_CUST_00108_1,Contactless Card,False,Card Payment
TX_2026_00010816,ID_C00108,M0123,2026-01-21 10:58:39,54.73,EUR,Spain,Málaga,DEV_CUST_00108_1,Online Card,True,Online Payment
TX_2026_00010817,ID_C00109,M0145,2026-01-21 08:26:52,90.62,EUR,Spain,Madrid,DEV_CUST_00109_1,Online Card,True,Online Payment
TX_2026_00010818,ID_C00110,M0059,2026-01-21 10:13:42,8.06,EUR,Spain,Valencia,DEV_CUST_00110_2,Contactless Card,False,Card Payment
TX_2026_00010819,ID_C00110,M0143,2026-01-21 22:56:53,21.13,EUR,Spain,Málaga,DEV_CUST_00110_2,Contactless Card,False,Card Payment
TX_2026_00010820,ID_C00110,M0161,2026-01-21 21:07:44,11.94,EUR,Spain,Palma,DEV_CUST_00110_1,Contactless Card,False,Card Payment
TX_2026_00010821,ID_C00111,M0218,2026-01-21 16:09:23,33.74,EUR,Spain,Valencia,DEV_CUST_00111_1,Online Card,True,Online Payment
TX_2026_00010822,ID_C00112,M0167,2026-01-21 18:03:23,45.25,EUR,Spain,Zaragoza,DEV_CUST_00112_4,Online Card,True,Online Payment
TX_2026_00010823,ID_C00114,M0196,2026-01-21 11:48:28,30.98,EUR,Spain,Madrid,DEV_CUST_00114_2,Bank Transfer,True,Online Payment
TX_2026_00010824,ID_C00114,M0057,2026-01-21 10:04:26,61.48,EUR,Spain,Madrid,DEV_CUST_00114_1,Digital Wallet,True,Online Payment
TX_2026_00010825,ID_C00115,M0190,2026-01-21 15:43:31,29.76,EUR,Spain,Gijón,DEV_CUST_00115_2,Contactless Card,False,Card Payment
TX_2026_00010826,ID_C00116,M0220,2026-01-21 15:23:12,12.83,EUR,Spain,Madrid,DEV_CUST_00116_2,Contactless Card,False,Card Payment
TX_2026_00010827,ID_C00117,M0033,2026-01-21 15:02:20,23.82,EUR,Spain,Barcelona,DEV_CUST_00117_2,Digital Wallet,True,Online Payment
TX_2026_00010828,ID_C00118,M0189,2026-01-21 20:07:43,50.01,EUR,Spain,Palma,DEV_CUST_00118_1,Digital Wallet,True,Online Payment
TX_2026_00010829,ID_C00118,M0017,2026-01-21 18:25:46,15.57,EUR,Spain,Madrid,DEV_CUST_00118_1,Online Card,True,Online Payment
TX_2026_00010830,ID_C00119,M0023,2026-01-21 08:06:55,28.92,EUR,France,Paris,DEV_CUST_00119_1,Digital Wallet,True,Online Payment
TX_2026_00010831,ID_C00122,M0111,2026-01-21 02:55:56,66.18,EUR,Spain,Valladolid,DEV_CUST_00122_3,Contactless Card,False,Card Payment
TX_2026_00010832,ID_C00122,M0115,2026-01-21 19:38:57,85.01,EUR,Spain,Barcelona,DEV_CUST_00122_2,Chip & PIN,False,Card Payment
TX_2026_00010833,ID_C00123,M0243,2026-01-21 06:20:11,37.25,EUR,Spain,Barcelona,DEV_CUST_00123_1,Bank Transfer,True,Online Payment
TX_2026_00010834,ID_C00123,M0241,2026-01-21 10:09:46,25.33,EUR,Spain,Madrid,DEV_CUST_00123_3,Online Card,True,Online Payment
TX_2026_00010835,ID_C00124,M0098,2026-01-21 17:16:47,31.47,EUR,Spain,Murcia,DEV_CUST_00124_1,Online Card,True,Online Payment
TX_2026_00010836,ID_C00124,M0169,2026-01-21 05:21:27,56.14,EUR,Spain,Seville,DEV_CUST_00124_1,Digital Wallet,True,Online Payment
TX_2026_00010837,ID_C00130,M0137,2026-01-21 12:34:29,43.15,EUR,Spain,Madrid,DEV_CUST_00130_2,Contactless Card,False,Card Payment
TX_2026_00010838,ID_C00131,M0192,2026-01-21 12:25:41,106.71,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00131_2,Cash Withdrawal,False,Card Payment
TX_2026_00010839,ID_C00132,M0205,2026-01-21 17:05:13,28.95,EUR,Spain,Málaga,DEV_CUST_00132_2,Contactless Card,False,Card Payment
TX_2026_00010840,ID_C00132,M0067,2026-01-21 17:58:09,18.74,EUR,Spain,Valladolid,DEV_CUST_00132_1,Chip & PIN,False,Card Payment
TX_2026_00010841,ID_C00134,M0183,2026-01-21 17:46:55,25.08,EUR,Spain,Murcia,DEV_CUST_00134_1,Contactless Card,False,Card Payment
TX_2026_00010842,ID_C00134,M0172,2026-01-21 12:52:58,49.54,EUR,Spain,Barcelona,DEV_CUST_00134_1,Chip & PIN,False,Card Payment
TX_2026_00010843,ID_C00135,M0053,2026-01-21 17:22:29,123.83,EUR,Spain,Zaragoza,DEV_UNKNOWN_9851,Contactless Card,False,Card Payment
TX_2026_00010844,ID_C00136,M0152,2026-01-21 09:48:11,14.04,EUR,United Arab Emirates,Dubai,DEV_CUST_00136_1,Online Card,True,Online Payment
TX_2026_00010845,ID_C00136,M0064,2026-01-21 17:42:41,38.92,EUR,Spain,Madrid,DEV_CUST_00136_2,Digital Wallet,True,Online Payment
TX_2026_00010846,ID_C00137,M0095,2026-01-21 12:45:08,10.64,EUR,Spain,Madrid,DEV_CUST_00137_1,Contactless Card,False,Card Payment
TX_2026_00010847,ID_C00137,M0022,2026-01-21 07:56:13,28.82,EUR,Spain,Córdoba,DEV_CUST_00137_1,Contactless Card,False,Card Payment
TX_2026_00010848,ID_C00138,M0124,2026-01-21 13:19:58,73.63,EUR,Spain,Barcelona,DEV_CUST_00138_1,Contactless Card,False,Card Payment
TX_2026_00010849,ID_C00140,M0225,2026-01-21 03:27:56,79.8,EUR,Spain,Barcelona,DEV_CUST_00140_1,Contactless Card,False,Card Payment
TX_2026_00010850,ID_C00140,M0122,2026-01-21 19:04:37,42.28,EUR,Spain,Seville,DEV_CUST_00140_1,Digital Wallet,True,Online Payment
TX_2026_00010851,ID_C00141,M0182,2026-01-21 15:45:18,47.69,EUR,Spain,Alicante,DEV_CUST_00141_1,Online Card,True,Online Payment
TX_2026_00010852,ID_C00141,M0115,2026-01-21 22:13:22,56.8,EUR,Spain,Barcelona,DEV_CUST_00141_2,Contactless Card,False,Card Payment
TX_2026_00010853,ID_C00143,M0188,2026-01-21 22:52:07,18.43,EUR,Spain,Madrid,DEV_CUST_00143_2,Contactless Card,False,Card Payment
TX_2026_00010854,ID_C00143,M0130,2026-01-21 21:32:27,36.61,EUR,Spain,Las Palmas de Gran Canaria,DEV_CUST_00143_1,Online Card,True,Online Payment
TX_2026_00010855,ID_C00144,M0016,2026-01-21 10:34:59,72.19,EUR,Spain,Madrid,DEV_CUST_00144_3,Chip & PIN,False,Card Payment
TX_2026_00010856,ID_C00146,M0022,2026-01-21 12:46:05,43.56,EUR,Spain,Córdoba,DEV_CUST_00146_1,Contactless Card,False,Card Payment
TX_2026_00010857,ID_C00146,M0093,2026-01-21 06:39:00,40.17,EUR,Spain,Murcia,DEV_CUST_00146_2,Chip & PIN,False,Card Payment
TX_2026_00010858,ID_C00148,M0162,2026-01-21 14:41:01,33.09,EUR,United States,Miami,DEV_CUST_00148_1,Online Card,True,Online Payment
